Price,Close
Ticker,AAPL
Date,
04/03/2023 00:00:00,164.6918487548828
04/04/2023 00:00:00,164.15663146972656
04/05/2023 00:00:00,162.30325317382812
04/06/2023 00:00:00,163.19529724121094
04/10/2023 00:00:00,160.58865356445312
04/11/2023 00:00:00,159.36961364746094
04/12/2023 00:00:00,158.6758270263672
04/13/2023 00:00:00,164.08724975585938
04/14/2023 00:00:00,163.7403564453125
04/17/2023 00:00:00,163.76019287109375
04/18/2023 00:00:00,164.98916625976562
04/19/2023 00:00:00,166.13882446289062
04/20/2023 00:00:00,165.1675262451172
04/21/2023 00:00:00,163.5520782470703
04/24/2023 00:00:00,163.8592987060547
04/25/2023 00:00:00,162.3131866455078
04/26/2023 00:00:00,162.30325317382812
04/27/2023 00:00:00,166.9119110107422
04/28/2023 00:00:00,168.17059326171875
05/01/2023 00:00:00,168.08140563964844
05/02/2023 00:00:00,167.04074096679688
05/03/2023 00:00:00,165.96044921875
05/04/2023 00:00:00,164.315185546875
05/05/2023 00:00:00,172.02601623535156
05/08/2023 00:00:00,171.9566192626953
05/09/2023 00:00:00,170.2420196533203
05/10/2023 00:00:00,172.01609802246094
05/11/2023 00:00:00,172.2044219970703
05/12/2023 00:00:00,171.271484375
05/15/2023 00:00:00,170.7752227783203
05/16/2023 00:00:00,170.7752227783203
05/17/2023 00:00:00,171.3905792236328
05/18/2023 00:00:00,173.73280334472656
05/19/2023 00:00:00,173.84197998046875
05/22/2023 00:00:00,172.8892059326172
05/23/2023 00:00:00,170.26907348632812
05/24/2023 00:00:00,170.5469512939453
05/25/2023 00:00:00,171.68832397460938
05/26/2023 00:00:00,174.1099395751953
05/30/2023 00:00:00,175.96588134765625
05/31/2023 00:00:00,175.916259765625
06/01/2023 00:00:00,178.73486328125
06/02/2023 00:00:00,179.58837890625
06/05/2023 00:00:00,178.22869873046875
06/06/2023 00:00:00,177.86151123046875
06/07/2023 00:00:00,176.4819793701172
06/08/2023 00:00:00,179.21128845214844
06/09/2023 00:00:00,179.59837341308594
06/12/2023 00:00:00,182.40704345703125
06/13/2023 00:00:00,181.93063354492188
06/14/2023 00:00:00,182.5658416748047
06/15/2023 00:00:00,184.61033630371094
06/16/2023 00:00:00,183.5285186767578
06/20/2023 00:00:00,183.61785888671875
06/21/2023 00:00:00,182.57579040527344
06/22/2023 00:00:00,185.5928955078125
06/23/2023 00:00:00,185.2753143310547
06/26/2023 00:00:00,183.8759002685547
06/27/2023 00:00:00,186.6448974609375
06/28/2023 00:00:00,187.82598876953125
06/29/2023 00:00:00,188.16339111328125
06/30/2023 00:00:00,192.5104522705078
07/03/2023 00:00:00,191.0117950439453
07/05/2023 00:00:00,189.8903350830078
07/06/2023 00:00:00,190.36668395996094
07/07/2023 00:00:00,189.24520874023438
07/10/2023 00:00:00,187.1907958984375
07/11/2023 00:00:00,186.66476440429688
07/12/2023 00:00:00,188.342041015625
07/13/2023 00:00:00,189.1062469482422
07/14/2023 00:00:00,189.25514221191406
07/17/2023 00:00:00,192.53030395507812
07/18/2023 00:00:00,192.27223205566406
07/19/2023 00:00:00,193.63192749023438
07/20/2023 00:00:00,191.67677307128906
07/21/2023 00:00:00,190.49571228027344
07/24/2023 00:00:00,191.2996063232422
07/25/2023 00:00:00,192.1630859375
07/26/2023 00:00:00,193.03643798828125
07/27/2023 00:00:00,191.76609802246094
07/28/2023 00:00:00,194.35647583007812
07/31/2023 00:00:00,194.97177124023438
08/01/2023 00:00:00,194.13807678222656
08/02/2023 00:00:00,191.1309051513672
08/03/2023 00:00:00,189.73150634765625
08/04/2023 00:00:00,180.62060546875
08/07/2023 00:00:00,177.50424194335938
08/08/2023 00:00:00,178.4470672607422
08/09/2023 00:00:00,176.84918212890625
08/10/2023 00:00:00,176.63082885742188
08/11/2023 00:00:00,176.69046020507812
08/14/2023 00:00:00,178.3501434326172
08/15/2023 00:00:00,176.35255432128906
08/16/2023 00:00:00,175.47804260253906
08/17/2023 00:00:00,172.9239044189453
08/18/2023 00:00:00,173.41090393066406
08/21/2023 00:00:00,174.7525177001953
08/22/2023 00:00:00,176.13392639160156
08/23/2023 00:00:00,179.9998779296875
08/24/2023 00:00:00,175.28919982910156
08/25/2023 00:00:00,177.50540161132812
08/28/2023 00:00:00,179.07562255859375
08/29/2023 00:00:00,182.98130798339844
08/30/2023 00:00:00,186.48947143554688
08/31/2023 00:00:00,186.7081298828125
09/01/2023 00:00:00,188.2882843017578
09/05/2023 00:00:00,188.5268096923828
09/06/2023 00:00:00,181.77880859375
09/07/2023 00:00:00,176.46188354492188
09/08/2023 00:00:00,177.07806396484375
09/11/2023 00:00:00,178.25074768066406
09/12/2023 00:00:00,175.20968627929688
09/13/2023 00:00:00,173.1326141357422
09/14/2023 00:00:00,174.6531524658203
09/15/2023 00:00:00,173.9276580810547
09/18/2023 00:00:00,176.86935424804688
09/19/2023 00:00:00,177.96255493164062
09/20/2023 00:00:00,174.40469360351562
09/21/2023 00:00:00,172.8543243408203
09/22/2023 00:00:00,173.70901489257812
09/25/2023 00:00:00,174.9910430908203
09/26/2023 00:00:00,170.8965301513672
09/27/2023 00:00:00,169.37599182128906
09/28/2023 00:00:00,169.63436889648438
09/29/2023 00:00:00,170.1511688232422
